plate0-D9,300292,0.29267427973861915,7.0
plate0-E10,100000,0.00010908637434328144,0.0
plate0-E10,250000,0.00544737685697859,2.0
plate0-E10,500000,0.07703878094984977,4.0
plate0-E10,1000000,0.47121371731406536,9.0
plate0-E10,2500000,0.955220043332083,24.0
plate0-E10,5000000,0.9688476586469174,48.0
plate0-E10,3585174,0.9699992636669732,80.0
plate0-E11,100000,0.0,0.0
plate0-E11,250000,3.594891881767229e-05,0.0
plate0-E11,500000,0.0010740049401252163,1.0
plate0-E11,1000000,0.021526708435178274,3.0
plate0-E11,2500000,0.348412954403631,8.0
plate0-E11,5000000,0.8522720088578136,16.0
plate0-E11,1407500,0.956747252572889,25.0
plate0-E12,100000,0.04861583026755169,4.0
plate0-E12,250000,0.6197496913971262,11.0
plate0-E12,500000,0.9564864369687772,22.0
plate0-E12,1000000,0.9699509185692529,45.0
plate0-E12,2500000,0.9719536452327643,113.0
plate0-E12,5000000,0.9729859990117766,226.0
plate0-E12,15981942,0.9742935479624277,505.0
plate0-E1,100000,2.6031975695555795e-05,0.0
plate0-E1,250000,0.0023716369476541595,2.0
plate0-E1,500000,0.040870697689178705,4.0
plate0-E1,1000000,0.33321201606247275,8.0
plate0-E1,2500000,0.9318882033251015,20.0
plate0-E1,5000000,0.9679967849270398,40.0
plate0-E1,2991924,0.9691171515762609,67.0
plate0-E2,100000,0.0031089616687835207,2.0
plate0-E2,250000,0.10889943996542954,5.0
plate0-E2,500000,0.5911407980312885,11.0
plate0-E2,1000000,0.9489217927552268,22.0
plate0-E2,2500000,0.9695594472395073,55.0
plate0-E2,5000000,0.9707807187849959,110.0
plate0-E2,8108502,0.9718691032926482,199.0
plate0-E3,100000,7.437707341587371e-07,0.0
plate0-E3,250000,0.0012368907309059797,2.0
plate0-E3,500000,0.024554599093938492,4.0
plate0-E3,1000000,0.2855566417362981,7.0
plate0-E3,2500000,0.9343443822128716,19.0
plate0-E3,5000000,0.9714196178456384,38.0
plate0-E3,2460050,0.9736774578709662,72.0
plate0-E4,100000,0.0,0.0
plate0-E4,250000,0.0,0.0
plate0-E4,500000,0.0003852732402942258,1.0
plate0-E4,1000000,0.0062940358760292855,2.0
plate0-E4,2500000,0.17485380566411166,6.0
plate0-E4,5000000,0.6905737720159236,12.0
plate0-E4,1049442,0.9485927981671506,23.0
plate0-E5,100000,0.0,0.0
plate0-E5,250000,3.2230065146878606e-06,0.0
plate0-E5,500000,1.8346344775915513e-05,0.0
plate0-E5,1000000,0.0004740298812371684,1.0
plate0-E5,2500000,0.026236264723871396,3.0
plate0-E5,5000000,0.24165086360459562,7.0
plate0-E5,413964,0.5351078380791278,10.0
plate0-E6,100000,0.0,0.0
plate0-E6,250000,0.00039097548258944275,1.0
plate0-E6,500000,0.009067556943707216,2.0
plate0-E6,1000000,0.10724306254045803,5.0
plate0-E6,2500000,0.7292853032638396,13.0
plate0-E6,5000000,0.958162400356415,26.0
plate0-E6,2707312,0.968738076425418,52.0
plate0-E7,100000,0.0,0.0
plate0-E7,250000,0.0,0.0
plate0-E7,500000,0.0,0.0
plate0-E7,1000000,0.0,0.0
plate0-E7,2500000,2.6775746429714533e-05,0.0
plate0-E7,5000000,0.00043733719168533735,0.0
plate0-E7,36140,0.003038055525460388,0.0
plate0-E8,100000,0.0,0.0
plate0-E8,250000,0.00037610006790626805,1.0
plate0-E8,500000,0.00881517074124935,2.0
plate0-E8,1000000,0.11392088411531322,5.0
plate0-E8,2500000,0.7673371098705566,13.0
plate0-E8,5000000,0.9631645064672105,27.0
plate0-E8,1682972,0.9689800498375977,45.0
plate0-E9,100000,0.0,0.0
plate0-E9,250000,0.0,0.0
plate0-E9,500000,6.644351891818051e-05,0.0
plate0-E9,1000000,0.002336679723148699,2.0
plate0-E9,2500000,0.09223922344385188,5.0
plate0-E9,5000000,0.5089670239328068,10.0
plate0-E9,820698,0.7969379454721841,14.0
plate0-F10,100000,0.0,0.0
plate0-F10,250000,0.0,0.0
plate0-F10,500000,0.0,0.0
plate0-F10,1000000,0.0,0.0
plate0-F10,2500000,0.0,0.0
plate0-F10,5000000,0.0,0.0
plate0-F10,6,0.0,0.0
plate0-F11,100000,0.009806617129882948,3.0
plate0-F11,250000,0.3272301159712121,8.0
plate0-F11,500000,0.8898537523605423,16.0
plate0-F11,1000000,0.9698971191528154,32.0
plate0-F11,2500000,0.9724244521074867,80.0
plate0-F11,5000000,0.9734934985760509,160.0
plate0-F11,6392630,0.9740116588541815,216.0
plate0-F12,100000,0.07769503466095583,5.0
plate0-F12,250000,0.704589883577567,12.0
plate0-F12,500000,0.9616177112637384,25.0
plate0-F12,1000000,0.9709798014181724,50.0
plate0-F12,2500000,0.9728999695301923,125.0
plate0-F12,5000000,0.9729609587303932,129.0
plate0-F12,3917684,0.9729609587303932,129.0
plate0-F1,100000,0.03240311580435954,4.0
plate0-F1,250000,0.5818297801339333,10.0
plate0-F1,500000,0.9584475124711758,21.0
plate0-F1,1000000,0.9706860119781797,42.0
plate0-F1,2500000,0.9727232000190406,106.0
plate0-F1,5000000,0.9738991015497455,213.0
plate0-F1,10530618,0.97472617460613,355.0
plate0-F2,100000,0.08273209799625685,5.0
plate0-F2,250000,0.7385559096179721,13.0
plate0-F2,500000,0.9646443623046084,25.0
plate0-F2,1000000,0.9709634384620209,51.0
plate0-F2,2500000,0.9728870775041335,127.0
plate0-F2,5000000,0.9740790940674119,254.0
plate0-F2,12343128,0.9749445952783946,397.0
plate0-F3,100000,0.0,0.0
plate0-F3,250000,0.0007001361844214245,2.0
plate0-F3,500000,0.02010660218009119,3.0
plate0-F3,1000000,0.2677844879671531,7.0
plate0-F3,2500000,0.9367383322825505,19.0
plate0-F3,5000000,0.9701638849228004,38.0
plate0-F3,1900948,0.971703986189665,63.0
plate0-F4,100000,0.019507866739093407,3.0
plate0-F4,250000,0.43870672153050166,9.0
plate0-F4,500000,0.9294025215315429,18.0
plate0-F4,1000000,0.9722809043557942,36.0
plate0-F4,2500000,0.9750147576509836,91.0
plate0-F4,5000000,0.9763741226294477,183.0
plate0-F4,11387860,0.9778482762245503,383.0
plate0-F5,100000,0.03848492909757553,4.0
plate0-F5,250000,0.5854432662840545,10.0
plate0-F5,500000,0.9543914827342301,21.0
plate0-F5,1000000,0.9690271553174277,42.0
plate0-F5,2500000,0.9709887266669823,106.0
plate0-F5,5000000,0.9724375920571235,212.0
plate0-F5,10321604,0.9731649998351308,340.0
plate0-F6,100000,0.020686991276313058,3.0
plate0-F6,250000,0.4428822504320688,9.0
plate0-F6,500000,0.9276132570687351,18.0
plate0-F6,1000000,0.970040171057352,36.0
plate0-F6,2500000,0.9723723881560956,91.0
plate0-F6,5000000,0.9738257161706418,182.0
plate0-F6,7986360,0.9745134561761606,263.0
plate0-F7,100000,0.0,0.0
plate0-F7,250000,0.0,0.0
plate0-F7,500000,1.165240816848688e-05,0.0
plate0-F7,1000000,2.528820496139706e-05,0.0
plate0-F7,2500000,0.0001227221711361916,0.0
plate0-F7,5000000,0.00039072755901138986,0.0
plate0-F7,10196,0.00039072755901138986,0.0
plate0-F8,100000,0.008079333561588308,3.0
plate0-F8,250000,0.2551064199562613,7.0
plate0-F8,500000,0.8434315499116029,15.0
plate0-F8,1000000,0.9689897188571417,29.0
plate0-F8,2500000,0.9721574384139238,73.0
plate0-F8,5000000,0.9734069732473105,147.0
plate0-F8,5896686,0.9739491821125121,197.0
plate0-F9,100000,0.0015351427953036333,2.0
plate0-F9,250000,0.05616609491357508,4.0
plate0-F9,500000,0.4596765936093731,9.0
plate0-F9,1000000,0.9315044176262756,18.0
plate0-F9,2500000,0.9714612690067512,46.0
plate0-F9,5000000,0.9731434304838402,93.0
plate0-F9,3707600,0.9735495293046909,119.0
plate0-G10,100000,0.0013095323392754831,2.0
plate0-G10,250000,0.08122571433600735,5.0
plate0-G10,500000,0.5782187732195926,10.0
plate0-G10,1000000,0.9574907753834696,21.0
plate0-G10,2500000,0.9715128371109862,53.0
plate0-G10,5000000,0.9728568308276111,105.0
plate0-G10,4992018,0.9736516738188487,162.0
plate0-G11,100000,0.018574682391302246,3.0
plate0-G11,250000,0.43174254822299535,9.0
plate0-G11,500000,0.9302070335423246,18.0
plate0-G11,1000000,0.9704539555091223,36.0
plate0-G11,2500000,0.9728573266747672,91.0
plate0-G11,5000000,0.9738757967334085,182.0
plate0-G11,7646060,0.9742846227136178,240.0
plate0-G12,100000,0.059704212295968194,5.0
plate0-G12,250000,0.7465891293940425,12.0
plate0-G12,500000,0.9688662529152714,25.0
plate0-G12,1000000,0.9724752764409876,50.0
plate0-G12,2500000,0.9743570163984092,125.0
plate0-G12,5000000,0.9755155632786505,251.0
plate0-G12,11909592,0.976431888823134,404.0
plate0-G1,100000,0.003464979926867503,2.0
plate0-G1,250000,0.10952247191707651,5.0
plate0-G1,500000,0.5718149071984859,10.0
plate0-G1,1000000,0.9458470445402146,21.0
plate0-G1,2500000,0.9698695996356516,53.0
plate0-G1,5000000,0.9709810410360628,107.0
plate0-G1,7239934,0.9719871149158015,188.0
plate0-G2,100000,0.0676387584879736,5.0
plate0-G2,250000,0.7570279516479604,13.0
plate0-G2,500000,0.9696496914219186,25.0
plate0-G2,1000000,0.9732373935199222,51.0
plate0-G2,2500000,0.9755946509000494,129.0
plate0-G2,5000000,0.9768796388050976,258.0
plate0-G2,12646586,0.9778772832831826,439.0
plate0-G3,100000,0.0,1.0
plate0-G3,250000,0.002149745345296803,2.0
plate0-G3,500000,0.05605254591482685,5.0
plate0-G3,1000000,0.5069769413717761,10.0
plate0-G3,2500000,0.9663471014386757,24.0
plate0-G3,5000000,0.9708548479348338,49.0
plate0-G3,4114514,0.9730097996752697,144.0
plate0-G4,100000,0.0,1.0
plate0-G4,250000,0.0022970119506602327,2.0
plate0-G4,500000,0.06586337774553669,5.0
plate0-G4,1000000,0.5626826422009068,10.0
plate0-G4,2500000,0.9680803351728436,26.0
plate0-G4,5000000,0.9713653225820448,52.0
plate0-G4,3835130,0.9732269807296441,132.0
plate0-G5,100000,3.198214156882569e-05,0.0
plate0-G5,250000,0.002217428482105248,2.0
plate0-G5,500000,0.04061979902818916,4.0
plate0-G5,1000000,0.35537836732902756,8.0
plate0-G5,2500000,0.9461150499280898,20.0
plate0-G5,5000000,0.9699258782878695,41.0
plate0-G5,2384502,0.9711357453487678,66.0
plate0-G6,100000,0.010108835971529447,3.0
plate0-G6,250000,0.31188835703771983,8.0
plate0-G6,500000,0.8806285160211935,16.0
plate0-G6,1000000,0.9693506955867868,32.0
plate0-G6,2500000,0.9720364517078339,79.0
plate0-G6,5000000,0.9734049898586861,159.0
plate0-G6,9180274,0.9743203237088573,282.0
plate0-G7,100000,0.06365760167159994,5.0
plate0-G7,250000,0.7399058535004702,12.0
plate0-G7,500000,0.9670407916100677,25.0
plate0-G7,1000000,0.9711977262432809,50.0
plate0-G7,2500000,0.9732889616241572,126.0
plate0-G7,5000000,0.9745945271861839,253.0
plate0-G7,13821722,0.9755968822122518,467.0
plate0-G8,100000,5.702242295216984e-06,0.0
plate0-G8,250000,0.0005920415043903546,1.0
plate0-G8,500000,0.013386633596967002,3.0
