plate1-H5,508014,0.019438147257872122,0.0,0.22261678645936067,0.2168674698795181,7
plate1-H6,1272156,0.02001050895522721,0.0,0.09449214636714635,0.0671171171171171,10
plate1-H7,86226,0.014655154348432162,0.0,0.15275841249786634,0.15384615384615385,515
plate1-H8,12086,0.011153571904028641,0.0,nan,nan,0
plate1-H9,370,0.012692581011845892,0.0,nan,nan,0
plate2-A1,0,None,None,nan,nan,0
plate2-A2,16,0.07194989929506547,0.0,nan,nan,0
plate2-B1,0,None,None,nan,nan,0
plate2-B2,69516,0.013558837591430027,0.0,0.14814814814814817,0.05555555555555558,3
plate2-C1,0,None,None,nan,nan,0
plate2-C2,414528,0.0187683782548085,0.0,0.09043659043659041,0.09043659043659041,2
plate2-D1,0,None,None,nan,nan,0
plate2-D2,980,0.010603496854815006,0.0,nan,nan,0
plate2-E1,826,0.012050969212442041,0.0,nan,nan,0
plate2-E2,86,0.015124736703528171,0.0,nan,nan,0
plate2-F1,5072,0.01337288988577698,0.0,nan,nan,0
plate2-F2,132,0.010791152263374485,0.0,nan,nan,0
plate2-G1,208,0.015172472367852899,0.0,nan,nan,0
plate2-G2,59684,0.01434708946724666,0.0,nan,nan,0
plate2-H1,6,0.022432054356514786,0.0,nan,nan,0
plate3-A10,40744,0.011514487677782355,0.0,nan,nan,0
plate3-A11,1641272,0.01589840360973315,0.0,0.11757556909487614,0.11352657004830918,12
plate3-A12,1636012,0.01847266337444742,0.0,0.07087093560126075,0.036472148541114024,20
plate3-A7,1456934,0.019540784272699015,0.0,0.07540899960254802,0.06656891495601175,4
plate3-A8,209008,0.013240461530904602,0.0,0.2599289599289599,0.2692307692307693,9
plate3-A9,1857778,0.015867119520560868,0.0,0.046190912262340844,0.04081632653061229,3
plate3-B11,1530174,0.01624550868372066,0.0,0.10573238584026139,0.078125,15
plate3-B12,1897394,0.016370722108365685,0.0,0.02045284150547305,0.01695156695156691,4
plate3-B7,8958,0.010648951406995887,0.0,nan,nan,0
plate3-B8,0,None,None,nan,nan,0
plate3-B9,1879902,0.015941611019062853,0.0,0.04626355607506979,0.029741379310344818,6
plate3-C10,1568578,0.021680445246469456,0.0,0.07326287573806459,0.03795128316659413,12
plate3-C11,1090736,0.01631194479433238,0.0,0.15965286348752272,0.17391304347826086,7
plate3-C12,21242,0.012290225240420933,0.0,nan,nan,0
plate3-C7,760,0.007600143253234417,0.0,nan,nan,0
plate3-C8,0,None,None,nan,nan,0
plate3-C9,1651118,0.01845271684023274,0.0,0.05184808556152104,0.0209150326797386,12
plate3-D10,279412,0.015334950850815493,0.0,0.2105304838498116,0.21825396825396826,14
plate3-D11,1661608,0.01813084287520312,0.0,0.08178121010104634,0.039215686274509776,11
plate3-D12,24276,0.012842096704558891,0.0,0.08133699633699631,0.0714285714285714,5
plate3-D7,0,None,None,nan,nan,0
plate3-D8,0,None,None,nan,nan,0
plate3-D9,1857200,0.01530450710504473,0.0,0.052631578947368474,0.052631578947368474,1
plate3-E10,110,0.002167959835691465,0.0,nan,nan,0
plate3-E11,1216524,0.018623481636306387,0.0,0.14332357047274843,0.1584348468069398,34
plate3-E12,12922,0.008787414026627093,0.0,nan,nan,0
plate3-E7,593364,0.01566527286010281,0.0,0.22818480354580117,0.2123207491952005,24
plate3-E9,1756240,0.01757367003007949,0.0,0.05352633972110971,0.032258064516129004,11
plate3-F10,744880,0.015785662436717203,0.0,0.2631722745989142,0.2142857142857143,9
plate3-F11,508484,0.013337119856919379,0.0,0.2464987674143272,0.2622549019607843,16
plate3-F12,8104,0.008775917604349032,0.0,nan,nan,0
plate3-F7,340,0.00917419053224305,0.0,nan,nan,0
plate3-F9,1722120,0.01827238896731023,0.0,0.054885557078919255,0.052049622437971954,10
plate3-G10,1274306,0.015296264942636589,0.0,0.10363386498798613,0.08695652173913049,5
plate3-G11,1252362,0.01836403180545408,0.0,0.11869680154610814,0.0625,13
plate3-G12,1708920,0.017877751936582878,0.0,0.03164403930593174,0.02306468716861082,14
plate3-G7,0,None,None,nan,nan,0
plate3-G9,1697064,0.01749281427758368,0.0,0.044921751074440915,0.023809523809523836,13
